,0
statusmuuu,1.0
stau,1.0
staunton,2.0
stave,1.0
stavro,1.0
stay,230.0
stayin,5.0
stayn,1.0
stdin,1.0
stead,1.0
steadi,5.0
steadili,1.0
steak,18.0
steakhous,1.0
steal,34.0
stealth,3.0
stealthi,1.0
steam,7.0
steel,15.0
steemer,1.0
steer,1.0
steet,1.0
stefan,2.0
steff,1.0
steigi,1.0
stell,1.0
stella,1.0
stellar,2.0
stellllaaa,1.0
stem,1.0
step,40.0
steph,11.0
stephan,1.0
stephani,4.0
stephen,7.0
stepmom,2.0
steppin,1.0
stepsist,1.0
stepson,1.0
stereo,2.0
stereosound,1.0
stereotyp,1.0
sterl,2.0
steroid,3.0
steve,20.0
steven,2.0
stevi,5.0
steviewond,1.0
stewart,4.0
stfu,1.0
sth,1.0
sthlm,1.0
sti,2.0
stich,1.0
stick,197.0
stickag,1.0
stickam,4.0
sticker,8.0
stickersss,1.0
sticki,6.0
stickler,1.0
stiff,3.0
stil,3.0
stile,2.0
still,982.0
stillborn,1.0
stiller,2.0
stilll,2.0
stillll,1.0
stimul,2.0
stimulu,1.0
stina,1.0
sting,15.0
stink,14.0
stinker,1.0
stinki,2.0
stinkin,4.0
stint,2.0
stir,2.0
stitch,8.0
stjohn,1.0
stll,2.0
stm,1.0
stock,21.0
stockholm,3.0
stocktwit,3.0
stoke,14.0
stoko,1.0
stokowski,1.0
stomach,58.0
stomachac,1.0
stomatch,1.0
stomm,1.0
stomp,3.0
stone,9.0
stonedbuzz,1.0
stoneheng,1.0
stoner,1.0
stoooopid,1.0
stoooopit,1.0
stooopid,1.0
stooopit,1.0
stoopid,1.0
stop,259.0
stope,1.0
stopp,1.0
storag,4.0
store,83.0
storey,1.0
stori,86.0
storm,38.0
stormi,3.0
stormtroop,2.0
storys,1.0
storytel,1.0
storyyyyi,1.0
stp,1.0
stpid,1.0
str,1.0
stracchino,1.0
straggler,1.0
straighen,1.0
straight,35.0
straighten,10.0
strain,3.0
strait,1.0
strand,5.0
strang,30.0
stranger,12.0
strangl,1.0
stranthorp,1.0
strap,6.0
strateg,3.0
strategi,3.0
strategicclock,1.0
stratu,1.0
strauss,2.0
straw,3.0
strawberri,24.0
stray,1.0
straycat,2.0
streak,2.0
stream,24.0
streamin,1.0
streamkey,1.0
streamlin,2.0
streamyx,1.0
strech,1.0
streek,1.0
street,43.0
streetcar,1.0
streetcr,1.0
streetlight,1.0
streetview,1.0
strek,1.0
strength,3.0
strep,7.0
stress,71.0
stressd,1.0
stressfre,1.0
stressiest,1.0
stressin,3.0
stressor,1.0
stretch,8.0
streudal,1.0
streusel,1.0
stricken,1.0
strict,2.0
strighter,1.0
strike,11.0
striker,2.0
string,11.0
stringer,1.0
strip,4.0
stripe,4.0
stripey,2.0
stripper,3.0
stroke,4.0
stroll,4.0
strong,27.0
stronger,6.0
strongest,1.0
strongli,3.0
stroppi,1.0
structr,1.0
structur,4.0
strudel,1.0
strudl,1.0
struggl,14.0
strum,1.0
strut,1.0
ststa,1.0
sttart,1.0
stu,5.0
stuart,2.0
stub,1.0
stubb,1.0
stubbl,1.0
stubborn,8.0
stubbornli,1.0
stubhub,1.0
stud,4.0
stude,1.0
student,33.0
studi,134.0
studio,32.0
studyhal,1.0
studyin,4.0
studyyyyyyyyyyyyyyyyyyyyyyyyi,1.0
stuf,13.0
stuff,241.0
stuffi,3.0
stuffier,2.0
stuffit,1.0
stufft,1.0
stumbl,4.0
stumpi,1.0
stun,10.0
stunnerbum,1.0
stunningli,1.0
stupid,188.0
stupidli,2.0
stupido,1.0
stupidstupid,1.0
stupor,1.0
sturday,1.0
sturtz,1.0
stuttgart,1.0
stuvk,1.0
styl,1.0
style,32.0
stylish,5.0
styoopid,1.0
su,1.0
suarez,1.0
suatu,1.0
sub,13.0
subconsci,2.0
subcrib,1.0
subdivis,1.0
subhana,1.0
subit,1.0
subject,16.0
sublim,3.0
sublimin,1.0
submarin,1.0
submit,9.0
subo,1.0
subponea,1.0
subscrib,10.0
subscript,5.0
subsid,2.0
substanc,1.0
substitut,1.0
subtl,3.0
subtli,2.0
subtract,1.0
suburb,1.0
suburbia,1.0
subway,18.0
succ,1.0
succeed,1.0
succes,3.0
success,42.0
successfuli,1.0
succubu,1.0
succumb,1.0
sucess,1.0
such,247.0
sucha,2.0
suck,447.0
sucka,3.0
suckd,1.0
sucker,6.0
sucki,10.0
suckiest,1.0
suckkkk,1.0
suckkkkkk,1.0
sud,2.0
sudaf,2.0
sudah,1.0
sudden,18.0
suddenli,10.0
sudetenland,1.0
sudi,1.0
sudoku,3.0
sue,2.0
suekd,1.0
sueli,1.0
suet,1.0
suffer,22.0
sufferin,1.0
suffic,3.0
suffici,1.0
suffoc,2.0
suffolk,2.0
sufixo,1.0
sufjan,1.0
sufka,1.0
sugaaar,1.0
sugar,29.0
sugarfre,1.0
sugari,1.0
sugarland,2.0
sugarloot,1.0
suggest,42.0
suh,2.0
suhana,2.0
suicid,6.0
suit,25.0
suitabl,2.0
suitcas,2.0
suivez,1.0
suiza,1.0
suk,2.0
sukanya,1.0
suki,1.0
sukk,1.0
sulja,1.0
sulk,5.0
sullivan,1.0
sulu,1.0
sulumit,1.0
sum,30.0
sumbodi,1.0
sumfink,1.0
sumin,1.0
sumiu,1.0
summa,1.0
summaa,1.0
summahkayi,1.0
summar,2.0
summari,3.0
summat,1.0
summer,214.0
summerbal,1.0
summeri,2.0
summerr,1.0
summervac,1.0
summi,1.0
summit,2.0
summmit,1.0
summmmmerrrrr,1.0
sumo,1.0
sumon,2.0
sumptuou,2.0
sumshin,1.0
sumth,2.0
sumthin,6.0
sumthinnn,1.0
sumthn,1.0
sumtim,3.0
sumwar,1.0
sun,248.0
sunba,1.0
sunbath,6.0
sunbathin,1.0
sunbeam,2.0
sunblock,2.0
sunburn,37.0
sunburnnn,1.0
sunburnt,16.0
suncream,3.0
sunda,6.0
sunday,218.0
sundayshoutout,1.0
sundayyyi,1.0
sundown,1.0
sundress,2.0
sunehr,1.0
sunfay,1.0
sunflow,1.0
sunglass,8.0
sunkist,1.0
sunlight,2.0
sunloung,1.0
sunner,1.0
sunni,97.0
sunniest,2.0
sunnn,1.0
sunnni,1.0
sunnybank,1.0
sunray,1.0
sunris,2.0
sunscreen,4.0
sunset,6.0
sunshad,1.0
sunshiin,1.0
sunshin,76.0
sunshineeeeee,1.0
sunstrok,2.0
sunt,1.0
sunth,1.0
sup,4.0
supa,2.0
supastit,1.0
super,143.0
superb,4.0
superbad,2.0
supercool,1.0
supercrw,1.0
superflat,1.0
superfli,1.0
superfresh,1.0
superglu,2.0
superior,1.0
superman,6.0
supermarket,2.0
supermodel,1.0
supernatur,21.0
superpow,2.0
superseed,1.0
superstar,6.0
superstit,1.0
supertarget,1.0
supertramp,1.0
supervillian,1.0
supervis,3.0
supervisor,1.0
superwoman,1.0
supos,2.0
supp,1.0
supper,2.0
supperinn,1.0
suppli,9.0
suppliment,1.0
suppoort,1.0
support,66.0
suppos,129.0
suppose,1.0
supposedd,1.0
supposeddd,1.0
supposedli,2.0
supposs,1.0
supppos,1.0
supprtin,1.0
supremist,1.0
supris,5.0
suprisingli,4.0
suprnatur,1.0
sure,399.0
surf,10.0
surfac,3.0
surfer,1.0
surfin,3.0
surg,3.0
surgeri,35.0
surgic,1.0
surguri,2.0
surlytween,1.0
surnam,1.0
surpisingli,1.0
surplu,1.0
surpris,66.0
surprisingli,16.0
surreal,3.0
surrend,1.0
surrey,1.0
surround,9.0
surrrrrous,1.0
surveil,1.0
survey,5.0
surviv,19.0
survivor,1.0
susan,6.0
suse,1.0
sushi,30.0
sushin,1.0
suspect,12.0
suspend,7.0
suspens,2.0
suspici,3.0
suspicion,1.0
suss,2.0
sustain,1.0
sustitut,1.0
sutra,1.0
sutzkev,1.0
suuuk,1.0
suuuppper,1.0
suuur,1.0
suuuuck,1.0
suuuuuuuur,1.0
suv,4.0
suwweeeeet,1.0
sux,28.0
suzaku,1.0
suzi,3.0
svc,1.0
svetlana,1.0
svï,1.0
sw,2.0
swa,1.0
swag,3.0
swallow,5.0
swamp,5.0
swanag,1.0
swann,1.0
swansea,1.0
swap,4.0
sware,1.0
swarm,2.0
swass,1.0
swat,1.0
sway,13.0
swaybabi,1.0
swear,34.0
sweat,23.0
sweatband,1.0
sweater,5.0
sweati,7.0
sweatshirt,3.0
sweatshop,1.0
swede,2.0
sweden,9.0
swedish,6.0
sweeeeeeet,1.0
sweeeeet,1.0
sweeeet,1.0
sweeeeti,1.0
sweeet,1.0
sween,1.0
sweeney,4.0
sweeni,2.0
sweep,5.0
sweepi,1.0
sweepstak,1.0
sweet,183.0
sweetdream,1.0
sweeter,2.0
sweetest,7.0
sweetgrass,1.0
sweetheart,9.0
sweeti,38.0
sweetiepi,1.0
sweetpea,1.0
sweetpotato,1.0
sweety,1.0
sweldo,1.0
swell,18.0
swelter,2.0
swensen,1.0
swiffer,1.0
swift,13.0
swim,48.0
swimmer,1.0
swimmin,1.0
swimsuit,4.0
swin,1.0
swindon,1.0
swine,47.0
swineflu,3.0
swing,17.0
swinish,1.0
swip,1.0
swipe,1.0
swirli,1.0
swiss,3.0
swist,1.0
switch,17.0
switchfoot,1.0
switzerland,4.0
swizzi,1.0
swolen,1.0
swoob,1.0
swoon,3.0
sword,5.0
swp,1.0
swwwaaaaggg,1.0
sx,1.0
sxsw,2.0
sxswi,1.0
sxxxx,1.0
sxyhrlygrl,1.0
sy,3.0
sya,1.0
syamptom,1.0
syapa,1.0
sybas,1.0
sydney,30.0
syke,5.0
sylvest,1.0
symantec,1.0
symbol,2.0
symond,1.0
sympahti,1.0
sympath,2.0
sympathectomi,1.0
sympathi,5.0
sympathis,1.0
symphon,1.0
symphoni,1.0
symphonycm,1.0
symptom,3.0
sympton,1.0
sync,15.0
synday,1.0
syndrom,5.0
synn,1.0
synolog,1.0
synopsi,1.0
synth,1.0
synthet,1.0
syphili,1.0
syring,1.0
syrup,6.0
system,31.0
sytycd,3.0
sï,5.0
t,4527.0
ta,253.0
taalli,1.0
tab,6.0
tabard,1.0
tabbi,1.0
tabl,28.0
tablespot,1.0
tablet,8.0
tabletop,1.0
tabloid,4.0
taboo,1.0
tabu,1.0
tabz,1.0
tac,1.0
tacki,2.0
tackl,4.0
taco,24.0
tacoma,2.0
tactic,3.0
tactik,1.0
tacular,1.0
tad,3.0
tada,1.0
tadi,1.0
tadpol,1.0
tae,1.0
taekwando,1.0
tafe,4.0
taffi,2.0
taffjon,1.0
tag,24.0
tagalog,2.0
tagaytay,1.0
tager,1.0
tah,1.0
taho,1.0
tahong,1.0
tai,4.0
tail,7.0
tailbon,1.0
tailgat,1.0
tailight,1.0
taint,2.0
taipei,2.0
taiwanes,1.0
tak,2.0
takashi,1.0
take,802.0
takeaway,2.0
takem,1.0
takeout,1.0
takeov,1.0
taker,7.0
takin,8.0
takn,3.0
takout,1.0
takï,1.0
tal,2.0
talaga,3.0
tale,6.0
talent,56.0
talinda,1.0
talk,358.0
talkedabout,1.0
talker,1.0
talkin,26.0
talkingwithtami,1.0
talkinï,1.0
talkkk,1.0
talkshow,1.0
talktalk,1.0
tall,5.0
tallblond,1.0
tallcre,1.0
tallebudgera,1.0
tallent,1.0
talli,1.0
taltal,1.0
tam,1.0
tamara,1.0
tame,2.0
tamera,1.0
tamlyn,1.0
tammi,2.0
tampa,8.0
tan,38.0
tanapoli,1.0
tanc,1.0
tang,2.0
tangerang,1.0
tanghal,1.0
tangibl,1.0
tangl,1.0
tango,6.0
tangoo,1.0
tangooo,1.0
tania,2.0
tank,9.0
tann,1.0
tanna,1.0
tanner,3.0
tant,1.0
tantalizingli,1.0
tantra,1.0
tantrum,1.0
tanya,1.0
tao,3.0
tap,7.0
tapan,1.0
tapat,1.0
tape,14.0
tapeworm,2.0
tapi,1.0
tapit,1.0
taqaod,1.0
taquito,1.0
tar,1.0
tara,2.0
tard,1.0
tare,1.0
target,11.0
tariq,2.0
tarlac,1.0
tarmac,4.0
tarot,3.0
tarrant,1.0
tarsier,1.0
tart,3.0
tartan,1.0
taser,1.0
tasha,1.0
task,13.0
taskbar,1.0
taskin,1.0
tasmania,4.0
tassi,2.0
tast,47.0
tasteless,1.0
tasti,5.0
tastic,5.0
tastykak,1.0
tat,5.0
tata,1.0
tataindicom,1.0
tatami,2.0
tataski,1.0
tate,1.0
tati,1.0
tatiiiii,1.0
tatler,1.0
tatoo,1.0
tatt,1.0
tatteddddd,1.0
tatter,1.0
tatto,3.0
tattoo,26.0
tatum,2.0
taunt,2.0
taura,1.0
tauren,1.0
tavar,1.0
tavern,1.0
tax,19.0
taxi,8.0
tay,3.0
tayla,2.0
taylena,1.0
taylor,41.0
taylorr,1.0
tayo,2.0
tb,6.0
tbh,11.0
tbqh,1.0
tc,5.0
tch,1.0
tci,1.0
tcot,4.0
tcu,1.0
td,5.0
tda,1.0
tdh,1.0
tdi,1.0
tdl,1.0
tduke,1.0
tdwp,1.0
te,16.0
tea,99.0
teach,48.0
teacher,40.0
teacup,1.0
team,55.0
teamgreen,1.0
tear,58.0
teardrop,1.0
teari,3.0
tearrr,1.0
tearrrrrrrr,1.0
teas,19.0
teaser,3.0
teatre,1.0
tec,1.0
teca,1.0
tech,15.0
techi,3.0
techmem,1.0
technic,14.0
technician,2.0
techniqu,2.0
techno,5.0
technolog,15.0
techupd,2.0
techyuppi,1.0
ted,2.0
teddi,9.0
tediou,1.0
tedtalk,1.0
tedx,1.0
tee,7.0
teeeeeeeeeeeeeth,1.0
teehe,6.0
teekay,1.0
teen,6.0
teenag,16.0
teeni,2.0
teeshirt,1.0
teet,1.0
teeth,34.0
teetot,1.0
teetotal,1.0
teeve,1.0
teflon,1.0
teg,1.0
tegan,1.0
teh,7.0
tehe,3.0
teheh,1.0
tehr,1.0
tei,1.0
teignmouth,1.0
tekenen,1.0
tekzilla,1.0
tel,1.0
tele,2.0
teleco,1.0
telecom,3.0
teleconfer,1.0
telegraph,1.0
telekinesi,1.0
telemarket,2.0
telenovela,1.0
telephon,2.0
teleport,3.0
telescop,3.0
teletubbi,2.0
televis,2.0
tell,435.0
teller,2.0
telli,5.0
tellin,2.0
tellmetwic,1.0
tellurid,1.0
telstra,1.0
temm,1.0
temp,12.0
tempat,1.0
temperatur,4.0
temperment,1.0
templ,3.0
templat,1.0
temporari,6.0
tempt,13.0
temptat,3.0
tempter,1.0
temptingli,1.0
ten,24.0
tenant,1.0
tenaya,1.0
tend,15.0
tender,1.0
tenderloin,1.0
tenen,1.0
tenenen,1.0
tenerif,2.0
teng,1.0
tengo,3.0
tenho,1.0
teniec,1.0
tennant,3.0
tenner,1.0
tennesse,10.0
tenni,12.0
tennil,1.0
tenor,2.0
tens,1.0
tension,2.0
tent,2.0
tentacl,1.0
tentando,1.0
tenth,1.0
teph,1.0
tequeï,1.0
tequila,2.0
tequillla,1.0
terabyt,2.0
teradici,1.0
terass,1.0
teratoma,1.0
terenc,1.0
teriyaki,1.0
term,20.0
termen,1.0
termin,18.0
termineda,1.0
terminolog,1.0
terra,3.0
terrac,1.0
terranc,1.0
terrel,1.0
terrenc,1.0
terrestri,1.0
terri,13.0
terribl,46.0
terrif,4.0
terrifi,4.0
territori,2.0
terror,1.0
terrorist,1.0
teru,1.0
tesco,11.0
tesla,2.0
tess,1.0
tessa,1.0
tessi,1.0
test,125.0
tester,5.0
testfest,1.0
testicl,1.0
testimoni,2.0
testrun,1.0
tet,1.0
teten,1.0
tetep,1.0
teu,1.0
tew,2.0
texa,22.0
texan,1.0
texi,1.0
text,130.0
textbook,2.0
textd,1.0
textil,1.0
textin,3.0
textmat,2.0
textn,1.0
tf,3.0
tfa,1.0
tfarp,1.0
tg,2.0
tga,1.0
tgc,1.0
tgi,1.0
tgif,24.0
tgot,1.0
tgthr,1.0
th,275.0
tha,37.0
thaa,4.0
thaan,1.0
thaank,2.0
thabk,1.0
thai,9.0
thailand,9.0
thalia,1.0
thame,3.0
than,377.0
thang,5.0
thank,1499.0
thankgod,2.0
thanki,3.0
thanksgiv,1.0
thanku,5.0
thankujesu,1.0
thankyooooou,1.0
thankyou,16.0
thankyouu,1.0
thanx,34.0
thanxx,2.0
thanxxx,1.0
thar,1.0
thash,1.0
thassa,1.0
that,4526.0
thatd,1.0
thati,1.0
thatmak,1.0
thatss,1.0
thatsï,1.0
thatv,1.0
thatwouldmakeof,1.0
thatz,1.0
thatï,4.0
thaught,1.0
thaw,1.0
thay,2.0
thaz,1.0
theaa,1.0
theater,18.0
theator,1.0
theatr,25.0
thebc,1.0
thebear,1.0
thebeat,1.0
thebigman,1.0
theboomtub,1.0
thedailyshow,1.0
thee,10.0
theeee,1.0
theem,1.0
thees,1.0
theft,1.0
thegam,1.0
thehandsomebluebeast,1.0
thehannabeth,1.0
theheck,1.0
thehodg,1.0
their,221.0
theka,1.0
thelma,2.0
thelovelybon,1.0
them,625.0
themat,1.0
theme,24.0
themoon,2.0
themovi,1.0
themself,1.0
themselv,7.0
then,789.0
thenn,1.0
thennn,1.0
thennnnnnnn,1.0
theo,1.0
theofficenbc,1.0
theolog,1.0
theori,16.0
thepet,1.0
ther,2.0
theraflu,1.0
therapi,10.0
therapist,1.0
therapuet,1.0
there,1327.0
therebi,1.0
thereeeeee,1.0
thereeeeeeeeee,1.0
therefor,6.0
therest,1.0
therm,1.0
thermal,1.0
thermomet,2.0
these,173.0
theseï,1.0
thesi,4.0
thespian,1.0
thessaloniki,1.0
thestratcooldomain,1.0
theview,1.0
thewockeez,1.0
they,1124.0
theyh,1.0
theyr,6.0
theyu,1.0
theyv,2.0
theâ,1.0
thght,1.0
thh,1.0
thhaank,1.0
thi,2283.0
thick,7.0
thie,1.0
thief,2.0
thier,5.0
thieveri,1.0
thigh,5.0
thii,1.0
thik,1.0
thikn,1.0
thim,1.0
thimk,1.0
thin,6.0
thing,698.0
thingamabobb,1.0
thingi,16.0
thingo,1.0
thingsmummysaid,4.0
thingss,1.0
think,1643.0
thinker,1.0
thinkin,11.0
thinkk,1.0
thinksm,1.0
third,29.0
thirst,1.0
thirsti,6.0
thirteen,1.0
thirti,7.0
thisk,1.0
thiss,2.0
thistl,2.0
thiï,1.0
thk,1.0
thm,3.0
thn,1.0
thng,2.0
thnk,6.0
thnkn,1.0
thnx,16.0
thnxx,1.0
tho,198.0
thoe,2.0
thoi,1.0
thoma,17.0
thomasvanvliet,1.0
thompson,2.0
thomson,1.0
thong,1.0
thoong,1.0
thooo,2.0
thor,1.0
thorac,1.0
thorn,2.0
thornberri,1.0
thorni,1.0
thorough,1.0
thoroughli,3.0
thorp,1.0
thorw,1.0
those,265.0
thot,2.0
thou,8.0
though,622.0
thoughh,2.0
thougth,1.0
thousand,9.0
thow,1.0
thq,1.0
thr,4.0
thrasher,1.0
thrd,1.0
thre,1.0
thread,10.0
threadless,1.0
threat,1.0
threaten,6.0
three,75.0
threee,2.0
threshold,1.0
thrifti,1.0
thrill,11.0
thriller,1.0
thrillseek,1.0
thristi,1.0
thro,2.0
throat,66.0
throattttttt,1.0
throb,3.0
throooooooooooooo,1.0
throte,1.0
through,180.0
throughout,3.0
throughput,1.0
throw,59.0
throwback,4.0
throwbi,1.0
throwdown,4.0
thrower,1.0
throwin,1.0
thru,36.0
thrust,1.0
tht,22.0
thu,8.0
thud,2.0
thug,1.0
thugh,1.0
thui,1.0
thumb,19.0
thumbnail,1.0
thump,1.0
thunb,1.0
thunder,22.0
thunderrrr,1.0
thundershow,1.0
thunderstorm,11.0
thunk,1.0
thur,8.0
thursday,53.0
thursdayyy,1.0
thurstag,1.0
thurther,1.0
thwart,1.0
thx,65.0
thxx,1.0
thï,7.0
ti,27.0
tia,2.0
tiasha,1.0
tiberiu,1.0
tibet,1.0
tic,2.0
tick,7.0
ticker,1.0
ticket,130.0
ticketek,1.0
ticketless,1.0
ticketmast,3.0
tickettttt,1.0
ticketttttss,1.0
tickl,4.0
ticklish,1.0
ticon,1.0
tiday,1.0
tide,2.0
tidi,6.0
tidur,2.0
tie,16.0
tien,1.0
tierd,7.0
tiesto,3.0
tifa,2.0
tifanni,1.0
tiff,5.0
tiffani,1.0
tiffi,1.0
tiffmari,1.0
tifullytrag,1.0
tiger,9.0
tigerheat,1.0
tiggerk,1.0
tight,15.0
tighten,2.0
tighter,1.0
tightli,2.0
tiiiiiiir,1.0
tiiiiiimmmmmmee,1.0
tiiiim,1.0
tiiiir,1.0
tiiini,1.0
tiika,1.0
tiim,2.0
tikcet,1.0
tiki,1.0
tikka,1.0
til,112.0
tila,7.0
tilaaa,1.0
tile,4.0
till,212.0
tilli,1.0
tim,13.0
timberfak,1.0
timberlak,31.0
time,1585.0
timee,3.0
timeee,1.0
timefram,1.0
timeless,1.0
timelin,3.0
timeout,1.0
timer,1.0
timestamp,1.0
timet,2.0
timezon,1.0
timezzz,1.0
timid,1.0
timmi,1.0
timothi,1.0
timsamlak,1.0
timthumb,1.0
tin,2.0
tina,5.0
tine,1.0
tinfoil,1.0
tingl,1.0
tinh,2.0
tini,22.0
tiniest,1.0
tink,7.0
tinker,1.0
tinkerbel,1.0
tinkl,1.0
tino,1.0
tint,2.0
tinytwitt,2.0
tinyï,1.0
tip,47.0
tipper,1.0
tippi,1.0
tipsi,3.0
tiramisu,1.0
tire,399.0
tiredd,2.0
tireddd,1.0
tiredddd,1.0
tirith,1.0
tisdal,7.0
tish,2.0
tisha,1.0
tisk,2.0
tiss,1.0
tissu,6.0
tita,2.0
titan,3.0
titanium,1.0
titl,16.0
tito,1.0
tittl,1.0
tivo,2.0
tix,29.0
tiz,2.0
tj,3.0
tja,1.0
tjefferson,1.0
tjoe,2.0
tk,2.0
tkd,1.0
tkhprmp,1.0
tknowwhatdamnbrandcoffeethisi,1.0
tl,1.0
tlc,1.0
tlet,1.0
tlk,1.0
tlkin,1.0
tlking,1.0
tm,2.0
tmail,1.0
tmeme,1.0
tmh,1.0
tmnt,1.0
tmobil,4.0
tmoro,1.0
tmorow,1.0
tmorrow,1.0
tmr,8.0
tmro,1.0
tmrw,15.0
tmw,4.0
tmwr,1.0
tmz,2.0
tn,4.0
tna,1.0
tng,2.0
tnite,2.0
tnx,5.0
to,14380.0
toadtast,1.0
toast,29.0
toaster,5.0
toasti,3.0
tobleron,1.0
tocar,1.0
todaaaaay,1.0
todaaaay,1.0
todaay,1.0
todat,1.0
today,1676.0
todayh,1.0
todayi,7.0
todayisaprosper,1.0
todayyy,3.0
todayyyi,3.0
todayyyyy,1.0
todayyyyyi,2.0
todayyyyyyyyy,1.0
todayï,1.0
todd,10.0
toddler,4.0
todo,1.0
toe,36.0
toeat,1.0
toefl,1.0
toesha,1.0
tofu,2.0
tofurki,1.0
tog,2.0
toget,1.0
togeth,86.0
togetha,1.0
togetherrr,1.0
toggl,1.0
toh,1.0
toilet,8.0
toink,1.0
toke,1.0
token,1.0
tokio,3.0
tokyo,12.0
tol,1.0
tolddd,1.0
toledo,1.0
toler,1.0
toll,4.0
tom,55.0
tomarrow,3.0
tomato,10.0
tomb,1.0
tomm,1.0
tommi,6.0
tommorow,10.0
tommorrow,5.0
tommrow,1.0
tomo,4.0
tomoo,1.0
tomora,1.0
tomorah,1.0
tomoro,4.0
tomoroo,1.0
tomorow,12.0
tomorro,1.0
tomorrow,725.0
tomorrowland,1.0
tomorroww,3.0
tomorrw,1.0
tomoz,2.0
tomro,1.0
tomrrow,1.0
tomtom,1.0
ton,44.0
toncilitu,1.0
tone,3.0
tonematrix,1.0
tong,1.0
tongu,21.0
toni,15.0
tonic,2.0
tonigh,2.0
tonight,704.0
tonightt,1.0
toniht,1.0
toniight,1.0
toniiiit,1.0
tonit,40.0
tonk,1.0
tonoght,1.0
tonorrow,1.0
tonsil,8.0
tonyt,1.0
too,1632.0
toodaayi,1.0
toodl,2.0
tooie,1.0
tool,23.0
toolbar,1.0
toolkit,1.0
toontown,1.0
tooo,17.0
toooo,11.0
tooooo,9.0
toooooo,2.0
toooooom,1.0
tooooooo,4.0
toooooooo,1.0
toooooooooooooooooo,1.0
tooooth,1.0
toosher,1.0
tooth,21.0
toothach,7.0
toothbrush,3.0
toothpast,3.0
toothpick,1.0
tooz,1.0
top,101.0
topaz,1.0
topgear,2.0
tophat,1.0
topic,39.0
topicmap,1.0
topifi,2.0
topiti,1.0
topless,1.0
topman,1.0
topol,1.0
topshop,3.0
toqeth,1.0
torch,1.0
torchwood,1.0
torcon,1.0
torenti,1.0
torey,1.0
tori,5.0
torino,1.0
torment,2.0
tornado,2.0
toro,2.0
toronto,12.0
torrent,5.0
tort,2.0
torta,3.0
tortellini,1.0
tortilla,3.0
tortoiseshel,1.0
tortur,9.0
tosh,2.0
toshiba,1.0
toss,10.0
tossa,1.0
tosser,1.0
tossin,1.0
tost,1.0
tostito,1.0
tot,3.0
total,219.0
totali,2.0
tote,3.0
totem,1.0
totoro,1.0
tottal,1.0
tottali,2.0
totter,1.0
touch,62.0
touchin,2.0
touchscreen,1.0
tough,26.0
toughest,2.0
toughi,2.0
tought,1.0
touqu,1.0
tour,98.0
tourist,6.0
tournament,5.0
tourney,2.0
tourni,1.0
tourrr,1.0
tourtur,1.0
tout,2.0
tove,2.0
toveliden,1.0
tow,6.0
toward,12.0
towel,8.0
tower,3.0
town,87.0
townn,1.0
townsvil,1.0
toxic,1.0
toy,36.0
toyota,4.0
tozer,1.0
tp,5.0
tpc,1.0
tpg,1.0
tpt,1.0
tr,8.0
tra,1.0
trace,3.0
traceycak,1.0
traci,3.0
track,55.0
trackbal,2.0
trackflashback,1.0
tracki,1.0
trackk,1.0
trackpad,1.0
trade,18.0
tradem,2.0
trademark,1.0
trader,6.0
tradewind,1.0
tradit,14.0
trafalg,1.0
trafffffffic,1.0
traffic,64.0
trafficjam,1.0
traffick,1.0
tragedi,4.0
tragic,7.0
tragidi,1.0
trail,11.0
trailer,26.0
trailhead,1.0
trailor,1.0
train,96.0
trainer,3.0
traing,1.0
trainr,1.0
trainwreck,1.0
trait,1.0
traitor,2.0
trajoooooo,1.0
trak,2.0
tram,1.0
tramp,2.0
trampl,1.0
trampolin,5.0
tran,3.0
tranc,1.0
trang,1.0
tranlsat,1.0
transact,1.0
transatlant,1.0
transcrib,1.0
transcript,1.0
transfer,15.0
transform,8.0
transgress,1.0
transit,6.0
translat,15.0
transmiss,1.0
transmit,1.0
transmitt,2.0
transpar,2.0
transpir,1.0
transport,10.0
transtelecom,1.0
trap,5.0
trapez,1.0
trasfus,1.0
trash,11.0
trashcan,1.0
trashi,1.0
trauma,2.0
traumat,5.0
travel,62.0
travelin,2.0
travesti,2.0
travi,6.0
travolta,2.0
trax,1.0
tray,4.0
tre,4.0
treadmil,3.0
treasur,2.0
treat,38.0
treatment,5.0
treaz,1.0
trebl,1.0
treck,1.0
tree,37.0
treeeeek,1.0
treiz,1.0
trek,135.0
treki,1.0
trekki,4.0
tremend,2.0
tremor,1.0
trenchcoat,1.0
trend,23.0
trendi,2.0
trene,1.0
trent,5.0
trentl,1.0
treviso,1.0
trevor,1.0
trey,2.0
tri,726.0
trial,9.0
trian,1.0
triangl,1.0
triathlon,1.0
trib,1.0
tribal,1.0
tribbl,1.0
tribe,2.0
tribut,2.0
tributari,1.0
tricina,1.0
trick,14.0
trickeri,1.0
tricki,6.0
trigger,3.0
trike,1.0
trillin,1.0
trillion,1.0
trilog,2.0
trim,3.0
trimet,1.0
trimmer,1.0
trina,2.0
trini,1.0
triniti,2.0
trio,3.0
trip,136.0
tripe,1.0
tripic,1.0
tripl,5.0
triplet,1.0
tripod,1.0
tripoli,1.0
trippin,6.0
trippl,1.0
trish,1.0
trishi,1.0
trist,5.0
tritonlink,1.0
triumph,2.0
trivia,2.0
trivun,1.0
trix,1.0
trixter,1.0
trndstr,1.0
trng,1.0
trocar,1.0
troi,1.0
